gen_cost_scenario_id,technology_id,technology,year,overnight_cost,fixed_o_m,variable_o_m
28,102,Coal_1000_RC,2052,530857,5309,5.00
28,102,Coal_1000_RC,2053,530857,5309,5.00
28,102,Coal_1000_RC,2054,530857,5309,5.00
28,102,Coal_1000_RC,2055,530857,5309,5.00
28,102,Coal_1000_RC,2056,530857,5309,5.00
28,102,Coal_1000_RC,2057,530857,5309,5.00
28,102,Coal_1000_RC,2058,530857,5309,5.00
28,102,Coal_1000_RC,2059,530857,5309,5.00
28,102,Coal_1000_RC,2060,530857,5309,5.00
28,103,Coal_1000_DRY,2020,538286,5383,5.00
28,103,Coal_1000_DRY,2021,538286,5383,5.00
28,103,Coal_1000_DRY,2022,538286,5383,5.00
28,103,Coal_1000_DRY,2023,538286,5383,5.00
28,103,Coal_1000_DRY,2024,538286,5383,5.00
28,103,Coal_1000_DRY,2025,538286,5383,5.00
28,103,Coal_1000_DRY,2026,538286,5383,5.00
28,103,Coal_1000_DRY,2027,538286,5383,5.00
28,103,Coal_1000_DRY,2028,538286,5383,5.00
28,103,Coal_1000_DRY,2029,538286,5383,5.00
28,103,Coal_1000_DRY,2030,538286,5383,5.00
28,103,Coal_1000_DRY,2031,538286,5383,5.00
28,103,Coal_1000_DRY,2032,538286,5383,5.00
28,103,Coal_1000_DRY,2033,538286,5383,5.00
28,103,Coal_1000_DRY,2034,538286,5383,5.00
28,103,Coal_1000_DRY,2035,538286,5383,5.00
28,103,Coal_1000_DRY,2036,538286,5383,5.00
28,103,Coal_1000_DRY,2037,538286,5383,5.00
28,103,Coal_1000_DRY,2038,538286,5383,5.00
28,103,Coal_1000_DRY,2039,538286,5383,5.00
28,103,Coal_1000_DRY,2040,538286,5383,5.00
28,103,Coal_1000_DRY,2041,538286,5383,5.00
28,103,Coal_1000_DRY,2042,538286,5383,5.00
28,103,Coal_1000_DRY,2043,538286,5383,5.00
28,103,Coal_1000_DRY,2044,538286,5383,5.00
28,103,Coal_1000_DRY,2045,538286,5383,5.00
28,103,Coal_1000_DRY,2046,538286,5383,5.00
28,103,Coal_1000_DRY,2047,538286,5383,5.00
28,103,Coal_1000_DRY,2048,538286,5383,5.00
28,103,Coal_1000_DRY,2049,538286,5383,5.00
28,103,Coal_1000_DRY,2050,538286,5383,5.00
28,103,Coal_1000_DRY,2051,538286,5383,5.00
28,103,Coal_1000_DRY,2052,538286,5383,5.00
28,103,Coal_1000_DRY,2053,538286,5383,5.00
28,103,Coal_1000_DRY,2054,538286,5383,5.00
28,103,Coal_1000_DRY,2055,538286,5383,5.00
28,103,Coal_1000_DRY,2056,538286,5383,5.00
28,103,Coal_1000_DRY,2057,538286,5383,5.00
28,103,Coal_1000_DRY,2058,538286,5383,5.00
28,103,Coal_1000_DRY,2059,538286,5383,5.00
28,103,Coal_1000_DRY,2060,538286,5383,5.00
28,104,Coal_1000_SEA,2020,530850,5309,5.00
28,104,Coal_1000_SEA,2021,530850,5309,5.00
28,104,Coal_1000_SEA,2022,530850,5309,5.00
28,104,Coal_1000_SEA,2023,530850,5309,5.00
28,104,Coal_1000_SEA,2024,530850,5309,5.00
28,104,Coal_1000_SEA,2025,530850,5309,5.00
28,104,Coal_1000_SEA,2026,530850,5309,5.00
28,104,Coal_1000_SEA,2027,530850,5309,5.00
28,104,Coal_1000_SEA,2028,530850,5309,5.00
28,104,Coal_1000_SEA,2029,530850,5309,5.00
28,104,Coal_1000_SEA,2030,530850,5309,5.00
28,104,Coal_1000_SEA,2031,530850,5309,5.00
28,104,Coal_1000_SEA,2032,530850,5309,5.00
28,104,Coal_1000_SEA,2033,530850,5309,5.00
28,104,Coal_1000_SEA,2034,530850,5309,5.00
28,104,Coal_1000_SEA,2035,530850,5309,5.00
28,104,Coal_1000_SEA,2036,530850,5309,5.00
28,104,Coal_1000_SEA,2037,530850,5309,5.00
28,104,Coal_1000_SEA,2038,530850,5309,5.00
28,104,Coal_1000_SEA,2039,530850,5309,5.00
28,104,Coal_1000_SEA,2040,530850,5309,5.00
28,104,Coal_1000_SEA,2041,530850,5309,5.00
28,104,Coal_1000_SEA,2042,530850,5309,5.00
28,104,Coal_1000_SEA,2043,530850,5309,5.00
28,104,Coal_1000_SEA,2044,530850,5309,5.00
28,104,Coal_1000_SEA,2045,530850,5309,5.00
28,104,Coal_1000_SEA,2046,530850,5309,5.00
28,104,Coal_1000_SEA,2047,530850,5309,5.00
28,31,Bio_Gas_Steam_Turbine_EP,2020,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2021,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2022,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2023,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2024,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2025,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2026,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2027,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2028,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2029,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2030,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2031,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2032,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2033,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2034,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2035,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2036,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2037,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2038,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2039,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2040,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2041,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2042,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2043,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2044,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2045,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2046,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2047,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2048,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2049,1640000,16400,2.00
28,104,Coal_1000_SEA,2048,530850,5309,5.00
28,104,Coal_1000_SEA,2049,530850,5309,5.00
28,104,Coal_1000_SEA,2050,530850,5309,5.00
28,104,Coal_1000_SEA,2051,530850,5309,5.00
28,104,Coal_1000_SEA,2052,530850,5309,5.00
28,104,Coal_1000_SEA,2053,530850,5309,5.00
28,104,Coal_1000_SEA,2054,530850,5309,5.00
28,104,Coal_1000_SEA,2055,530850,5309,5.00
28,104,Coal_1000_SEA,2056,530850,5309,5.00
28,104,Coal_1000_SEA,2057,530850,5309,5.00
28,104,Coal_1000_SEA,2058,530850,5309,5.00
28,104,Coal_1000_SEA,2059,530850,5309,5.00
28,104,Coal_1000_SEA,2060,530850,5309,5.00
28,31,Bio_Gas_Steam_Turbine_EP,2050,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2051,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2052,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2053,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2054,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2055,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2056,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2057,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2058,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2059,1640000,16400,2.00
28,31,Bio_Gas_Steam_Turbine_EP,2060,1640000,16400,2.00
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2020,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2021,1600000,16000,6.70
28,10,Biomass_IGCC,2026,2000000,20000,3.00
28,10,Biomass_IGCC,2027,2000000,20000,3.00
28,10,Biomass_IGCC,2028,2000000,20000,3.00
28,10,Biomass_IGCC,2029,2000000,20000,3.00
28,10,Biomass_IGCC,2030,2000000,20000,3.00
28,10,Biomass_IGCC,2031,2000000,20000,3.00
28,10,Biomass_IGCC,2032,2000000,20000,3.00
28,10,Biomass_IGCC,2033,2000000,20000,3.00
28,10,Biomass_IGCC,2034,2000000,20000,3.00
28,10,Biomass_IGCC,2035,2000000,20000,3.00
28,10,Biomass_IGCC,2036,2000000,20000,3.00
28,10,Biomass_IGCC,2037,2000000,20000,3.00
28,10,Biomass_IGCC,2038,2000000,20000,3.00
28,10,Biomass_IGCC,2039,2000000,20000,3.00
28,10,Biomass_IGCC,2040,2000000,20000,3.00
28,10,Biomass_IGCC,2041,2000000,20000,3.00
28,10,Biomass_IGCC,2042,2000000,20000,3.00
28,10,Biomass_IGCC,2043,2000000,20000,3.00
28,10,Biomass_IGCC,2044,2000000,20000,3.00
28,10,Biomass_IGCC,2045,2000000,20000,3.00
28,10,Biomass_IGCC,2046,2000000,20000,3.00
28,10,Biomass_IGCC,2047,2000000,20000,3.00
28,10,Biomass_IGCC,2048,2000000,20000,3.00
28,10,Biomass_IGCC,2049,2000000,20000,3.00
28,10,Biomass_IGCC,2050,2000000,20000,3.00
28,10,Biomass_IGCC,2051,2000000,20000,3.00
28,10,Biomass_IGCC,2052,2000000,20000,3.00
28,10,Biomass_IGCC,2053,2000000,20000,3.00
28,10,Biomass_IGCC,2054,2000000,20000,3.00
28,10,Biomass_IGCC,2055,2000000,20000,3.00
28,10,Biomass_IGCC,2056,2000000,20000,3.00
28,10,Biomass_IGCC,2057,2000000,20000,3.00
28,10,Biomass_IGCC,2058,2000000,20000,3.00
28,10,Biomass_IGCC,2059,2000000,20000,3.00
28,201,Coal_600_OT,2020,525143,5251,5.00
28,201,Coal_600_OT,2021,525143,5251,5.00
28,201,Coal_600_OT,2022,525143,5251,5.00
28,201,Coal_600_OT,2023,525143,5251,5.00
28,201,Coal_600_OT,2024,525143,5251,5.00
28,201,Coal_600_OT,2025,525143,5251,5.00
28,201,Coal_600_OT,2026,525143,5251,5.00
28,201,Coal_600_OT,2027,525143,5251,5.00
28,201,Coal_600_OT,2028,525143,5251,5.00
28,201,Coal_600_OT,2029,525143,5251,5.00
28,201,Coal_600_OT,2030,525143,5251,5.00
28,201,Coal_600_OT,2031,525143,5251,5.00
28,201,Coal_600_OT,2032,525143,5251,5.00
28,201,Coal_600_OT,2033,525143,5251,5.00
28,201,Coal_600_OT,2034,525143,5251,5.00
28,201,Coal_600_OT,2035,525143,5251,5.00
28,201,Coal_600_OT,2036,525143,5251,5.00
28,201,Coal_600_OT,2037,525143,5251,5.00
28,201,Coal_600_OT,2038,525143,5251,5.00
28,201,Coal_600_OT,2039,525143,5251,5.00
28,601,Coal_IGCC_RC,2060,1500000,15000,5.00
28,601,Coal_IGCC_RC,2059,1500000,15000,5.00
28,601,Coal_IGCC_RC,2058,1500000,15000,5.00
28,601,Coal_IGCC_RC,2057,1500000,15000,5.00
28,601,Coal_IGCC_RC,2056,1500000,15000,5.00
28,601,Coal_IGCC_RC,2055,1500000,15000,5.00
28,601,Coal_IGCC_RC,2054,1500000,15000,5.00
28,601,Coal_IGCC_RC,2053,1500000,15000,5.00
28,601,Coal_IGCC_RC,2052,1500000,15000,5.00
28,601,Coal_IGCC_RC,2051,1500000,15000,5.00
28,601,Coal_IGCC_RC,2050,1500000,15000,5.00
28,105,Coal_1000_OT_CCS,2034,620447,6204,5.00
28,106,Coal_1000_RC_CCS,2034,652954,6530,5.00
28,307,Coal_300_DRY_CCS,2034,770507,7705,5.00
28,305,Coal_300_OT_CCS,2034,699694,6997,5.00
28,306,Coal_300_RC_CCS,2034,745204,7452,5.00
28,308,Coal_300_SEA_CCS,2034,745200,7452,5.00
28,207,Coal_600_DRY_CCS,2034,667011,6670,5.00
28,205,Coal_600_OT_CCS,2034,645926,6459,5.00
28,206,Coal_600_RC_CCS,2034,657874,6579,5.00
28,208,Coal_600_SEA_CCS,2034,657870,6579,5.00
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2023,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2024,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2025,1600000,16000,6.70
28,903,Nuclear_EP_SEA,2042,1800000,18000,0.50
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2026,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2027,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2028,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2029,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2030,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2031,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2032,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2033,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2034,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2035,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2036,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2037,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2038,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2039,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2040,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2041,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2042,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2043,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2044,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2045,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2046,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2047,1600000,16000,6.70
28,32,Bio_Liquid_Steam_Turbine_Cogen_EP,2048,1600000,16000,6.70
28,107,Coal_1000_DRY_CCS,2035,662091,6621,5.00
28,201,Coal_600_OT,2040,525143,5251,5.00
28,201,Coal_600_OT,2041,525143,5251,5.00
28,201,Coal_600_OT,2042,525143,5251,5.00
28,201,Coal_600_OT,2043,525143,5251,5.00
28,201,Coal_600_OT,2044,525143,5251,5.00
28,201,Coal_600_OT,2045,525143,5251,5.00
28,201,Coal_600_OT,2046,525143,5251,5.00
28,201,Coal_600_OT,2047,525143,5251,5.00
28,201,Coal_600_OT,2048,525143,5251,5.00
28,201,Coal_600_OT,2049,525143,5251,5.00
28,201,Coal_600_OT,2050,525143,5251,5.00
28,201,Coal_600_OT,2051,525143,5251,5.00
28,201,Coal_600_OT,2052,525143,5251,5.00
28,201,Coal_600_OT,2053,525143,5251,5.00
28,201,Coal_600_OT,2054,525143,5251,5.00
28,201,Coal_600_OT,2055,525143,5251,5.00
28,201,Coal_600_OT,2056,525143,5251,5.00
28,201,Coal_600_OT,2057,525143,5251,5.00
28,201,Coal_600_OT,2058,525143,5251,5.00
28,201,Coal_600_OT,2059,525143,5251,5.00
28,201,Coal_600_OT,2060,525143,5251,5.00
28,202,Coal_600_RC,2020,534857,5349,5.00
28,202,Coal_600_RC,2021,534857,5349,5.00
28,202,Coal_600_RC,2022,534857,5349,5.00
28,202,Coal_600_RC,2023,534857,5349,5.00
28,202,Coal_600_RC,2024,534857,5349,5.00
28,202,Coal_600_RC,2025,534857,5349,5.00
28,202,Coal_600_RC,2026,534857,5349,5.00
28,202,Coal_600_RC,2027,534857,5349,5.00
28,202,Coal_600_RC,2028,534857,5349,5.00
28,202,Coal_600_RC,2029,534857,5349,5.00
28,202,Coal_600_RC,2030,534857,5349,5.00
28,202,Coal_600_RC,2031,534857,5349,5.00
28,202,Coal_600_RC,2032,534857,5349,5.00
28,202,Coal_600_RC,2033,534857,5349,5.00
28,202,Coal_600_RC,2034,534857,5349,5.00
28,202,Coal_600_RC,2035,534857,5349,5.00
28,202,Coal_600_RC,2036,534857,5349,5.00
28,202,Coal_600_RC,2037,534857,5349,5.00
28,202,Coal_600_RC,2038,534857,5349,5.00
28,202,Coal_600_RC,2039,534857,5349,5.00
28,202,Coal_600_RC,2040,534857,5349,5.00
28,202,Coal_600_RC,2041,534857,5349,5.00
28,202,Coal_600_RC,2042,534857,5349,5.00
28,202,Coal_600_RC,2043,534857,5349,5.00
28,202,Coal_600_RC,2044,534857,5349,5.00
28,202,Coal_600_RC,2045,534857,5349,5.00
28,202,Coal_600_RC,2046,534857,5349,5.00
28,202,Coal_600_RC,2047,534857,5349,5.00
28,202,Coal_600_RC,2048,534857,5349,5.00
28,202,Coal_600_RC,2049,534857,5349,5.00
28,202,Coal_600_RC,2050,534857,5349,5.00
28,202,Coal_600_RC,2051,534857,5349,5.00
28,202,Coal_600_RC,2052,534857,5349,5.00
28,202,Coal_600_RC,2053,534857,5349,5.00
28,202,Coal_600_RC,2054,534857,5349,5.00
28,202,Coal_600_RC,2055,534857,5349,5.00
28,202,Coal_600_RC,2056,534857,5349,5.00
28,202,Coal_600_RC,2057,534857,5349,5.00
28,202,Coal_600_RC,2058,534857,5349,5.00
28,202,Coal_600_RC,2059,534857,5349,5.00
28,202,Coal_600_RC,2060,534857,5349,5.00
28,203,Coal_600_DRY,2020,542286,5423,5.00
28,203,Coal_600_DRY,2021,542286,5423,5.00
28,203,Coal_600_DRY,2022,542286,5423,5.00
28,203,Coal_600_DRY,2023,542286,5423,5.00
28,203,Coal_600_DRY,2024,542286,5423,5.00
28,203,Coal_600_DRY,2025,542286,5423,5.00
28,203,Coal_600_DRY,2026,542286,5423,5.00
28,203,Coal_600_DRY,2027,542286,5423,5.00
28,203,Coal_600_DRY,2028,542286,5423,5.00
28,203,Coal_600_DRY,2029,542286,5423,5.00
28,203,Coal_600_DRY,2030,542286,5423,5.00
28,203,Coal_600_DRY,2031,542286,5423,5.00
28,203,Coal_600_DRY,2032,542286,5423,5.00
28,203,Coal_600_DRY,2033,542286,5423,5.00
28,203,Coal_600_DRY,2034,542286,5423,5.00
28,203,Coal_600_DRY,2035,542286,5423,5.00
28,203,Coal_600_DRY,2036,542286,5423,5.00
28,203,Coal_600_DRY,2037,542286,5423,5.00
28,203,Coal_600_DRY,2038,542286,5423,5.00
28,203,Coal_600_DRY,2039,542286,5423,5.00
28,203,Coal_600_DRY,2040,542286,5423,5.00
28,203,Coal_600_DRY,2041,542286,5423,5.00
28,203,Coal_600_DRY,2042,542286,5423,5.00
28,203,Coal_600_DRY,2043,542286,5423,5.00
28,203,Coal_600_DRY,2044,542286,5423,5.00
28,203,Coal_600_DRY,2045,542286,5423,5.00
28,203,Coal_600_DRY,2046,542286,5423,5.00
28,203,Coal_600_DRY,2047,542286,5423,5.00
28,203,Coal_600_DRY,2048,542286,5423,5.00
28,203,Coal_600_DRY,2049,542286,5423,5.00
28,203,Coal_600_DRY,2050,542286,5423,5.00
28,203,Coal_600_DRY,2051,542286,5423,5.00
28,203,Coal_600_DRY,2052,542286,5423,5.00
28,203,Coal_600_DRY,2053,542286,5423,5.00
28,203,Coal_600_DRY,2054,542286,5423,5.00
28,203,Coal_600_DRY,2055,542286,5423,5.00
28,203,Coal_600_DRY,2056,542286,5423,5.00
28,203,Coal_600_DRY,2057,542286,5423,5.00
28,203,Coal_600_DRY,2058,542286,5423,5.00
28,203,Coal_600_DRY,2059,542286,5423,5.00
28,203,Coal_600_DRY,2060,542286,5423,5.00
28,204,Coal_600_SEA,2020,534850,5349,5.00
28,204,Coal_600_SEA,2021,534850,5349,5.00
28,204,Coal_600_SEA,2022,534850,5349,5.00
28,204,Coal_600_SEA,2023,534850,5349,5.00
28,204,Coal_600_SEA,2024,534850,5349,5.00
28,204,Coal_600_SEA,2025,534850,5349,5.00
28,204,Coal_600_SEA,2026,534850,5349,5.00
28,204,Coal_600_SEA,2027,534850,5349,5.00
28,204,Coal_600_SEA,2028,534850,5349,5.00
28,204,Coal_600_SEA,2029,534850,5349,5.00
28,204,Coal_600_SEA,2052,534850,5349,5.00
28,204,Coal_600_SEA,2053,534850,5349,5.00
28,204,Coal_600_SEA,2054,534850,5349,5.00
28,204,Coal_600_SEA,2055,534850,5349,5.00
28,204,Coal_600_SEA,2056,534850,5349,5.00
28,204,Coal_600_SEA,2057,534850,5349,5.00
28,204,Coal_600_SEA,2058,534850,5349,5.00
28,204,Coal_600_SEA,2059,534850,5349,5.00
28,204,Coal_600_SEA,2060,534850,5349,5.00
28,301,Coal_300_OT,2020,568857,5689,5.00
28,301,Coal_300_OT,2021,568857,5689,5.00
28,301,Coal_300_OT,2022,568857,5689,5.00
28,301,Coal_300_OT,2023,568857,5689,5.00
28,301,Coal_300_OT,2024,568857,5689,5.00
28,301,Coal_300_OT,2025,568857,5689,5.00
28,301,Coal_300_OT,2026,568857,5689,5.00
28,301,Coal_300_OT,2027,568857,5689,5.00
28,301,Coal_300_OT,2028,568857,5689,5.00
28,301,Coal_300_OT,2029,568857,5689,5.00
28,301,Coal_300_OT,2030,568857,5689,5.00
28,301,Coal_300_OT,2031,568857,5689,5.00
28,301,Coal_300_OT,2032,568857,5689,5.00
28,301,Coal_300_OT,2033,568857,5689,5.00
28,301,Coal_300_OT,2034,568857,5689,5.00
28,301,Coal_300_OT,2035,568857,5689,5.00
28,301,Coal_300_OT,2036,568857,5689,5.00
28,301,Coal_300_OT,2037,568857,5689,5.00
28,301,Coal_300_OT,2038,568857,5689,5.00
28,301,Coal_300_OT,2039,568857,5689,5.00
28,301,Coal_300_OT,2040,568857,5689,5.00
28,301,Coal_300_OT,2041,568857,5689,5.00
28,301,Coal_300_OT,2042,568857,5689,5.00
28,301,Coal_300_OT,2043,568857,5689,5.00
28,301,Coal_300_OT,2044,568857,5689,5.00
28,301,Coal_300_OT,2045,568857,5689,5.00
28,301,Coal_300_OT,2046,568857,5689,5.00
28,301,Coal_300_OT,2047,568857,5689,5.00
28,301,Coal_300_OT,2048,568857,5689,5.00
28,301,Coal_300_OT,2049,568857,5689,5.00
28,301,Coal_300_OT,2050,568857,5689,5.00
28,301,Coal_300_OT,2051,568857,5689,5.00
28,301,Coal_300_OT,2052,568857,5689,5.00
28,301,Coal_300_OT,2053,568857,5689,5.00
28,301,Coal_300_OT,2054,568857,5689,5.00
28,301,Coal_300_OT,2055,568857,5689,5.00
28,302,Coal_300_RC,2027,605857,6059,5.00
28,302,Coal_300_RC,2028,605857,6059,5.00
28,302,Coal_300_RC,2029,605857,6059,5.00
28,302,Coal_300_RC,2030,605857,6059,5.00
28,302,Coal_300_RC,2031,605857,6059,5.00
28,302,Coal_300_RC,2032,605857,6059,5.00
28,302,Coal_300_RC,2033,605857,6059,5.00
28,302,Coal_300_RC,2034,605857,6059,5.00
28,302,Coal_300_RC,2035,605857,6059,5.00
28,302,Coal_300_RC,2036,605857,6059,5.00
28,302,Coal_300_RC,2037,605857,6059,5.00
28,302,Coal_300_RC,2038,605857,6059,5.00
28,302,Coal_300_RC,2039,605857,6059,5.00
28,302,Coal_300_RC,2040,605857,6059,5.00
28,302,Coal_300_RC,2041,605857,6059,5.00
28,302,Coal_300_RC,2042,605857,6059,5.00
28,302,Coal_300_RC,2043,605857,6059,5.00
28,302,Coal_300_RC,2044,605857,6059,5.00
28,302,Coal_300_RC,2045,605857,6059,5.00
28,302,Coal_300_RC,2046,605857,6059,5.00
28,302,Coal_300_RC,2047,605857,6059,5.00
28,302,Coal_300_RC,2048,605857,6059,5.00
28,302,Coal_300_RC,2049,605857,6059,5.00
28,302,Coal_300_RC,2050,605857,6059,5.00
28,302,Coal_300_RC,2051,605857,6059,5.00
28,302,Coal_300_RC,2052,605857,6059,5.00
28,302,Coal_300_RC,2053,605857,6059,5.00
28,302,Coal_300_RC,2054,605857,6059,5.00
28,302,Coal_300_RC,2055,605857,6059,5.00
28,302,Coal_300_RC,2056,605857,6059,5.00
28,302,Coal_300_RC,2057,605857,6059,5.00
28,302,Coal_300_RC,2058,605857,6059,5.00
28,302,Coal_300_RC,2059,605857,6059,5.00
28,302,Coal_300_RC,2060,605857,6059,5.00
28,303,Coal_300_DRY,2020,626429,6264,5.00
28,303,Coal_300_DRY,2021,626429,6264,5.00
28,303,Coal_300_DRY,2022,626429,6264,5.00
28,303,Coal_300_DRY,2023,626429,6264,5.00
28,303,Coal_300_DRY,2024,626429,6264,5.00
28,303,Coal_300_DRY,2025,626429,6264,5.00
28,303,Coal_300_DRY,2026,626429,6264,5.00
28,303,Coal_300_DRY,2027,626429,6264,5.00
28,303,Coal_300_DRY,2028,626429,6264,5.00
28,303,Coal_300_DRY,2029,626429,6264,5.00
28,303,Coal_300_DRY,2030,626429,6264,5.00
28,303,Coal_300_DRY,2031,626429,6264,5.00
28,303,Coal_300_DRY,2032,626429,6264,5.00
28,303,Coal_300_DRY,2033,626429,6264,5.00
28,303,Coal_300_DRY,2034,626429,6264,5.00
28,303,Coal_300_DRY,2035,626429,6264,5.00
28,303,Coal_300_DRY,2036,626429,6264,5.00
28,303,Coal_300_DRY,2037,626429,6264,5.00
28,303,Coal_300_DRY,2038,626429,6264,5.00
28,303,Coal_300_DRY,2039,626429,6264,5.00
28,303,Coal_300_DRY,2040,626429,6264,5.00
28,303,Coal_300_DRY,2041,626429,6264,5.00
28,303,Coal_300_DRY,2042,626429,6264,5.00
28,303,Coal_300_DRY,2043,626429,6264,5.00
28,303,Coal_300_DRY,2044,626429,6264,5.00
28,303,Coal_300_DRY,2045,626429,6264,5.00
28,303,Coal_300_DRY,2046,626429,6264,5.00
28,303,Coal_300_DRY,2047,626429,6264,5.00
28,303,Coal_300_DRY,2048,626429,6264,5.00
28,303,Coal_300_DRY,2049,626429,6264,5.00
28,303,Coal_300_DRY,2050,626429,6264,5.00
28,303,Coal_300_DRY,2051,626429,6264,5.00
28,303,Coal_300_DRY,2052,626429,6264,5.00
28,303,Coal_300_DRY,2053,626429,6264,5.00
28,303,Coal_300_DRY,2054,626429,6264,5.00
28,303,Coal_300_DRY,2055,626429,6264,5.00
28,303,Coal_300_DRY,2056,626429,6264,5.00
28,303,Coal_300_DRY,2057,626429,6264,5.00
28,303,Coal_300_DRY,2058,626429,6264,5.00
28,303,Coal_300_DRY,2059,626429,6264,5.00
28,303,Coal_300_DRY,2060,626429,6264,5.00
28,304,Coal_300_SEA,2020,605850,6059,5.00
28,304,Coal_300_SEA,2021,605850,6059,5.00
28,304,Coal_300_SEA,2022,605850,6059,5.00
28,304,Coal_300_SEA,2023,605850,6059,5.00
28,304,Coal_300_SEA,2024,605850,6059,5.00
28,304,Coal_300_SEA,2025,605850,6059,5.00
28,304,Coal_300_SEA,2026,605850,6059,5.00
28,304,Coal_300_SEA,2027,605850,6059,5.00
28,304,Coal_300_SEA,2028,605850,6059,5.00
28,304,Coal_300_SEA,2029,605850,6059,5.00
28,304,Coal_300_SEA,2030,605850,6059,5.00
