gen_info_scenario_id,project_id,province_id,province_cn,province,technology_id,technology,location_id,ep_project_replacement_id,capacity_limit,capacity_limit_conversion,heat_rate,cogen_thermal_demand,connect_cost_per_mw,site_id
2,12941,27,新疆,Xinjiang,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12931,27,新疆,Xinjiang,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12945,27,新疆,Xinjiang,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12935,27,新疆,Xinjiang,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12943,27,新疆,Xinjiang,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12933,27,新疆,Xinjiang,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12937,27,新疆,Xinjiang,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12939,27,新疆,Xinjiang,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12395,2,河南,Henan,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12385,2,河南,Henan,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12399,2,河南,Henan,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12389,2,河南,Henan,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12397,2,河南,Henan,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12387,2,河南,Henan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12391,2,河南,Henan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12393,2,河南,Henan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11184,15,山东,Shandong,25,Battery_Storage,0,0,0,0,0,0,3000,
2,1078,9,江苏,Jiangsu,20,Wind,0,0,2916.666667,0,0,0,3000,
2,1079,9,江苏,Jiangsu,20,Wind,0,0,2916.666667,0,0,0,3000,
2,1080,9,江苏,Jiangsu,20,Wind,0,0,2916.666667,0,0,0,3000,
2,1084,9,江苏,Jiangsu,20,Wind,0,0,2916.666667,0,0,0,3000,
2,566,18,蒙西,West_Inner_Mongolia,17,Central_PV,1392508946,0,632533.3333,0,0,0,3000,
2,12731,30,贵州,Guizhou,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12741,30,贵州,Guizhou,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12751,30,贵州,Guizhou,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12761,30,贵州,Guizhou,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,13125,8,福建,Fujian,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13176,11,浙江,Zhejiang,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13346,22,辽宁,Liaoning,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,565,18,蒙西,West_Inner_Mongolia,17,Central_PV,1392508946,0,632533.3333,0,0,0,3000,
2,11192,23,甘肃,Gansu,25,Battery_Storage,0,0,0,0,0,0,3000,
2,12845,23,甘肃,Gansu,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12861,23,甘肃,Gansu,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12877,23,甘肃,Gansu,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12893,23,甘肃,Gansu,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12843,23,甘肃,Gansu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12859,23,甘肃,Gansu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12875,23,甘肃,Gansu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,1085,9,江苏,Jiangsu,20,Wind,0,0,2916.666667,0,0,0,3000,
2,1088,9,江苏,Jiangsu,20,Wind,0,0,2916.666667,0,0,0,3000,
2,599,23,甘肃,Gansu,17,Central_PV,1392508951,0,410222.2222,0,0,0,3000,
2,557,23,甘肃,Gansu,17,Central_PV,1392508951,0,410222.2222,0,0,0,3000,
2,556,23,甘肃,Gansu,17,Central_PV,1392508951,0,410222.2222,0,0,0,3000,
2,597,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,422,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,421,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,12891,23,甘肃,Gansu,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13499,31,海南,Hainan,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13225,15,山东,Shandong,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13242,16,山西,Shanxi,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13480,30,贵州,Guizhou,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13106,7,安徽,Anhui,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13004,1,重庆,Chongqing,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13293,19,蒙东,East_Inner_Mongolia,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13361,23,甘肃,Gansu,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13446,28,广东,Guangdong,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13497,31,海南,Hainan,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,12135,8,福建,Fujian,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12633,29,广西,Guangxi,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12187,8,福建,Fujian,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12501,28,广东,Guangdong,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12519,28,广东,Guangdong,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,13208,14,河北,Hebei,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13531,34,西藏,Tibet,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,12497,28,广东,Guangdong,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12515,28,广东,Guangdong,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12541,28,广东,Guangdong,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,420,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,419,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,418,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,417,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,11185,16,山西,Shanxi,25,Battery_Storage,0,0,0,0,0,0,3000,
2,11433,16,山西,Shanxi,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,11423,16,山西,Shanxi,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,11437,16,山西,Shanxi,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,11427,16,山西,Shanxi,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11435,16,山西,Shanxi,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11425,16,山西,Shanxi,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,11429,16,山西,Shanxi,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,416,28,广东,Guangdong,17,Central_PV,1392508956,0,80375,0,0,0,3000,
2,427,29,广西,Guangxi,17,Central_PV,1392508957,0,117833.3333,0,0,0,3000,
2,426,29,广西,Guangxi,17,Central_PV,1392508957,0,117833.3333,0,0,0,3000,
2,13310,20,黑龙江,Heilongjiang,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13021,2,河南,Henan,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13038,3,湖北,Hubei,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13055,4,湖南,Hunan,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13140,9,江苏,Jiangsu,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,12527,28,广东,Guangdong,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,13072,5,江西,Jiangxi,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13327,21,吉林,Jilin,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13344,22,辽宁,Liaoning,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13378,24,宁夏,Ningxia,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13395,25,青海,Qinghai,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13412,26,陕西,Shaanxi,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,12563,28,广东,Guangdong,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12589,28,广东,Guangdong,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,11202,34,西藏,Tibet,25,Battery_Storage,0,0,0,0,0,0,3000,
2,13532,34,西藏,Tibet,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,425,29,广西,Guangxi,17,Central_PV,1392508957,0,117833.3333,0,0,0,3000,
2,12505,28,广东,Guangdong,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,13089,6,四川,Sichuan,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13276,18,蒙西,West_Inner_Mongolia,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13123,8,福建,Fujian,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13429,27,新疆,Xinjiang,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13514,32,云南,Yunnan,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,12523,28,广东,Guangdong,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12531,28,广东,Guangdong,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12567,28,广东,Guangdong,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12521,28,广东,Guangdong,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12529,28,广东,Guangdong,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12565,28,广东,Guangdong,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12591,28,广东,Guangdong,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,13174,11,浙江,Zhejiang,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,13126,29,广西,Guangxi,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,12507,28,广东,Guangdong,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12525,28,广东,Guangdong,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12533,28,广东,Guangdong,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12569,28,广东,Guangdong,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12595,28,广东,Guangdong,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,13127,28,广东,Guangdong,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,12637,29,广西,Guangxi,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12635,29,广西,Guangxi,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12639,29,广西,Guangxi,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,13129,28,广东,Guangdong,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13130,8,福建,Fujian,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13131,11,浙江,Zhejiang,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13132,9,江苏,Jiangsu,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13133,15,山东,Shandong,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13134,14,河北,Hebei,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,13139,22,辽宁,Liaoning,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,12651,31,海南,Hainan,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12863,23,甘肃,Gansu,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12879,23,甘肃,Gansu,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12895,23,甘肃,Gansu,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12837,23,甘肃,Gansu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12853,23,甘肃,Gansu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12869,23,甘肃,Gansu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,432,30,贵州,Guizhou,17,Central_PV,1392508958,0,56333.33333,0,0,0,3000,
2,12885,23,甘肃,Gansu,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12841,23,甘肃,Gansu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12857,23,甘肃,Gansu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12873,23,甘肃,Gansu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12889,23,甘肃,Gansu,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,428,29,广西,Guangxi,17,Central_PV,1392508957,0,117833.3333,0,0,0,3000,
2,13523,34,西藏,Tibet,11,Biomass_IGCC_CCS,0,0,0,0,12.91,0,300,
2,13530,34,西藏,Tibet,79,Bio_Solid_Steam_Turbine_Cogen_CCS,0,0,0,0,0,0,300,
2,483,5,江西,Jiangxi,17,Central_PV,1392508933,0,53000,0,0,0,3000,
2,11198,29,广西,Guangxi,25,Battery_Storage,0,0,0,0,0,0,3000,
2,505,15,山东,Shandong,17,Central_PV,1392508943,0,44714.28571,0,0,0,3000,
2,504,15,山东,Shandong,17,Central_PV,1392508943,0,44714.28571,0,0,0,3000,
2,533,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,532,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,531,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,593,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,592,27,新疆,Xinjiang,17,Central_PV,1392508955,0,881642.8571,0,0,0,3000,
2,12597,29,广西,Guangxi,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12615,29,广西,Guangxi,101,Coal_1000_OT,0,0,0,0,7.88,0,300,
2,12605,29,广西,Guangxi,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12623,29,广西,Guangxi,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,514,16,山西,Shanxi,17,Central_PV,1392508944,0,137800,0,0,0,3000,
2,13463,29,广西,Guangxi,85,Nuclear_SMR,0,0,0,0,10.4,0,300,
2,513,16,山西,Shanxi,17,Central_PV,1392508944,0,137800,0,0,0,3000,
2,512,16,山西,Shanxi,17,Central_PV,1392508944,0,137800,0,0,0,3000,
2,569,18,蒙西,West_Inner_Mongolia,17,Central_PV,1392508946,0,632533.3333,0,0,0,3000,
2,568,18,蒙西,West_Inner_Mongolia,17,Central_PV,1392508946,0,632533.3333,0,0,0,3000,
2,11431,16,山西,Shanxi,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12641,31,海南,Hainan,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12645,31,海南,Hainan,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,12643,31,海南,Hainan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12251,15,山东,Shandong,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12647,31,海南,Hainan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12649,31,海南,Hainan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11189,20,黑龙江,Heilongjiang,25,Battery_Storage,0,0,0,0,0,0,3000,
2,478,9,江苏,Jiangsu,17,Central_PV,1392508937,0,1142.857143,0,0,0,3000,
2,477,9,江苏,Jiangsu,17,Central_PV,1392508937,0,1142.857143,0,0,0,3000,
2,13243,16,山西,Shanxi,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,12593,28,广东,Guangdong,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,13128,28,,Guangdong ,901,Nuclear_SEA,0,0,0,0,10.4,0,300,
2,12503,28,广东,Guangdong,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12710,6,四川,Sichuan,206,Coal_600_RC_CCS,0,0,0,0,10.94,0,300,
2,12720,6,四川,Sichuan,206,Coal_600_RC_CCS,0,0,0,0,10.94,0,300,
2,12694,6,四川,Sichuan,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12704,6,四川,Sichuan,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12714,6,四川,Sichuan,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12724,6,四川,Sichuan,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12696,6,四川,Sichuan,805,Gas_CCGT_RC_CCS,0,0,0,0,8.23,0,300,
2,12706,6,四川,Sichuan,805,Gas_CCGT_RC_CCS,0,0,0,0,8.23,0,300,
2,12716,6,四川,Sichuan,805,Gas_CCGT_RC_CCS,0,0,0,0,8.23,0,300,
2,12726,6,四川,Sichuan,805,Gas_CCGT_RC_CCS,0,0,0,0,8.23,0,300,
2,11238,17,天津,Tianjin,106,Coal_1000_RC_CCS,0,0,0,0,10.01,0,300,
2,11256,17,天津,Tianjin,106,Coal_1000_RC_CCS,0,0,0,0,10.01,0,300,
2,11248,17,天津,Tianjin,108,Coal_1000_SEA_CCS,0,0,0,0,10.01,0,300,
2,11242,17,天津,Tianjin,306,Coal_300_RC_CCS,0,0,0,0,11.75,0,300,
2,11260,17,天津,Tianjin,306,Coal_300_RC_CCS,0,0,0,0,11.75,0,300,
2,11252,17,天津,Tianjin,308,Coal_300_SEA_CCS,0,0,0,0,11.75,0,300,
2,11240,17,天津,Tianjin,206,Coal_600_RC_CCS,0,0,0,0,10.94,0,300,
2,11258,17,天津,Tianjin,206,Coal_600_RC_CCS,0,0,0,0,10.94,0,300,
2,11250,17,天津,Tianjin,208,Coal_600_SEA_CCS,0,0,0,0,10.94,0,300,
2,11244,17,天津,Tianjin,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,11262,17,天津,Tianjin,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,11246,17,天津,Tianjin,805,Gas_CCGT_RC_CCS,0,0,0,0,8.23,0,300,
2,11264,17,天津,Tianjin,805,Gas_CCGT_RC_CCS,0,0,0,0,8.23,0,300,
2,12655,31,海南,Hainan,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12653,31,海南,Hainan,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12657,31,海南,Hainan,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,11275,14,河北,Hebei,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,11333,14,河北,Hebei,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,11351,14,河北,Hebei,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,11279,14,河北,Hebei,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,423,29,广西,Guangxi,17,Central_PV,1392508957,0,117833.3333,0,0,0,3000,
2,11835,20,黑龙江,Heilongjiang,302,Coal_300_RC,0,0,0,0,8.92,0,300,
2,11901,20,黑龙江,Heilongjiang,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,11853,20,黑龙江,Heilongjiang,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,11877,20,黑龙江,Heilongjiang,801,Gas_CCGT_OT,0,0,0,0,6.47,0,300,
2,11823,20,黑龙江,Heilongjiang,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11863,20,黑龙江,Heilongjiang,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11887,20,黑龙江,Heilongjiang,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,11903,20,黑龙江,Heilongjiang,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12942,27,新疆,Xinjiang,107,Coal_1000_DRY_CCS,0,0,0,0,10.69,0,300,
2,475,9,江苏,Jiangsu,17,Central_PV,1392508937,0,1142.857143,0,0,0,3000,
2,474,9,江苏,Jiangsu,17,Central_PV,1392508937,0,1142.857143,0,0,0,3000,
2,11172,2,河南,Henan,25,Battery_Storage,0,0,0,0,0,0,3000,
2,482,5,江西,Jiangxi,17,Central_PV,1392508933,0,53000,0,0,0,3000,
2,481,5,江西,Jiangxi,17,Central_PV,1392508933,0,53000,0,0,0,3000,
2,480,5,江西,Jiangxi,17,Central_PV,1392508933,0,53000,0,0,0,3000,
2,479,5,江西,Jiangxi,17,Central_PV,1392508933,0,53000,0,0,0,3000,
2,201,7,安徽,Anhui,15,Residential_PV,0,0,1125,0,0,0,0,
2,353,13,北京,Beijing,15,Residential_PV,0,0,1233.333333,0,0,0,0,
2,12323,2,河南,Henan,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12339,2,河南,Henan,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12363,2,河南,Henan,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12379,2,河南,Henan,103,Coal_1000_DRY,0,0,0,0,8.3,0,300,
2,12329,2,河南,Henan,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12353,2,河南,Henan,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12369,2,河南,Henan,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12327,2,河南,Henan,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12343,2,河南,Henan,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12367,2,河南,Henan,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12383,2,河南,Henan,303,Coal_300_DRY,0,0,0,0,9.37,0,300,
2,12325,2,河南,Henan,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,11337,14,河北,Hebei,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,11355,14,河北,Hebei,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,11277,14,河北,Hebei,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,11335,14,河北,Hebei,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,11353,14,河北,Hebei,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,11991,9,江苏,Jiangsu,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,11995,9,江苏,Jiangsu,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,11993,9,江苏,Jiangsu,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,11997,9,江苏,Jiangsu,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,11617,22,辽宁,Liaoning,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,11621,22,辽宁,Liaoning,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,11251,17,天津,Tianjin,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,11249,17,天津,Tianjin,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,11253,17,天津,Tianjin,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12081,11,浙江,Zhejiang,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12099,11,浙江,Zhejiang,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12059,11,浙江,Zhejiang,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12085,11,浙江,Zhejiang,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12103,11,浙江,Zhejiang,304,Coal_300_SEA,0,0,0,0,8.92,0,300,
2,12057,11,浙江,Zhejiang,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12083,11,浙江,Zhejiang,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12101,11,浙江,Zhejiang,204,Coal_600_SEA,0,0,0,0,8.45,0,300,
2,12087,11,浙江,Zhejiang,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12341,2,河南,Henan,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12365,2,河南,Henan,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12381,2,河南,Henan,203,Coal_600_DRY,0,0,0,0,8.94,0,300,
2,12760,30,贵州,Guizhou,206,Coal_600_RC_CCS,0,0,0,0,10.94,0,300,
2,12734,30,贵州,Guizhou,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12744,30,贵州,Guizhou,602,Coal_IGCC_RC_CCS,0,0,0,0,10.94,0,300,
2,12105,11,浙江,Zhejiang,803,Gas_CCGT_SEA,0,0,0,0,6.47,0,300,
2,12145,8,福建,Fujian,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12181,8,福建,Fujian,104,Coal_1000_SEA,0,0,0,0,7.88,0,300,
2,12729,30,贵州,Guizhou,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12739,30,贵州,Guizhou,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12749,30,贵州,Guizhou,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12759,30,贵州,Guizhou,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12733,30,贵州,Guizhou,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12743,30,贵州,Guizhou,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12753,30,贵州,Guizhou,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12763,30,贵州,Guizhou,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12735,30,贵州,Guizhou,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12745,30,贵州,Guizhou,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12315,2,河南,Henan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12331,2,河南,Henan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12355,2,河南,Henan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12371,2,河南,Henan,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12319,2,河南,Henan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12335,2,河南,Henan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12359,2,河南,Henan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12375,2,河南,Henan,601,Coal_IGCC_RC,0,0,0,0,8.89,0,300,
2,12321,2,河南,Henan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12337,2,河南,Henan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12361,2,河南,Henan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,12377,2,河南,Henan,802,Gas_CCGT_RC,0,0,0,0,7.02,0,300,
2,13022,2,河南,Henan,701,Gas_Combustion_Turbine_RC,0,0,0,0,9.76,0,300,
2,11173,3,湖北,Hubei,25,Battery_Storage,0,0,0,0,0,0,3000,
2,12401,3,湖北,Hubei,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12419,3,湖北,Hubei,102,Coal_1000_RC,0,0,0,0,7.88,0,300,
2,12403,3,湖北,Hubei,202,Coal_600_RC,0,0,0,0,8.45,0,300,
2,12421,3,湖北,Hubei,202,Coal_600_RC,0,0,0,0,8.45,0,300,
